NDVI,LAI,inverted_NDVI
0.70972943,2.1560283674610656,0.70972943
0.60584164,1.623148226947362,0.60584164
0.5784943,1.5036481758085691,0.5784943
0.6584991,1.8755349294066936,0.6584991
0.6667472,1.918120910641657,0.6667472
0.6811617,1.9947938847327804,0.6811617
0.3,0.5753641449035618,0.3
0.5229466,1.2809068146017852,0.5229466
0.59763455,1.5865298162503123,0.59763455
0.6077618,1.631813256078606,0.6077618
0.6923658,2.056489205343735,0.6923658
0.8294589,3.0233424138134404,0.8294589
0.75233364,2.4235640340188813,0.75233364
0.8445408,3.1650156098070736,0.8445408
0.807614,2.8344475644609686,0.807614
0.8050202,2.813159041632211,0.8050202
0.8050202,2.813159041632211,0.8050202
0.8055065,2.817133110575339,0.8055065
0.88154143,3.5621308695858893,0.88154143
0.8993612,3.785740721353304,0.8993612
0.8899504,3.664543023576764,0.8899504
0.88927925,3.656173783971198,0.88927925
0.8817167,3.5642128205571466,0.8817167
0.8438963,3.1587516775932003,0.8438963
0.85074484,3.2263381290659168,0.85074484
0.88691765,3.626999982058878,0.88691765
0.90586025,3.8739439278244214,0.90586025
0.89541394,3.7340086301402944,0.89541394
0.88600314,3.615815995365391,0.88600314
0.90743786,3.895954608297921,0.90743786
0.86263865,3.3494323475573418,0.86263865
0.89593333,3.740739696348621,0.89593333
0.8270867,3.0019447447156336,0.8270867
0.84556276,3.1749884909333446,0.84556276
0.8808399,3.553819350443444,0.8808399
0.89809316,3.7689756815389184,0.89809316
0.3,0.5753641449035618,0.3
0.39134422,0.8351084356382185,0.3913442200000001
0.41851488,0.9193618008291399,0.41851488
0.41838193,0.9189407742604682,0.41838192999999996
0.40495795,0.8768795410258764,0.40495794999999996
0.40495148,0.8768594804188137,0.40495148
0.4105945,0.8944328811583809,0.4105944999999999
0.4933433,1.1716131331826893,0.4933433
0.4340173,0.9690728005171526,0.4340173
0.47801232,1.1172756525916672,0.47801232
0.4191377,0.9213353305901845,0.4191377
0.46908465,1.086300459638172,0.46908465000000005
0.4539438,1.0348406421205927,0.45394379999999995
0.4009639,0.8645338795760529,0.4009639
0.40659738,0.881969184137246,0.40659737999999995
0.43078426,0.9586030742661179,0.43078426
0.4552056,1.0390789587396914,0.45520559999999993
0.4552056,1.0390789587396914,0.45520559999999993
0.4438431,1.001232831066748,0.4438431
0.4438431,1.001232831066748,0.4438431
0.4950158,1.177631268218811,0.49501579999999995
0.49617526,1.1818139921517667,0.49617525999999995
0.488294,1.1535533952843144,0.48829399999999995
0.5022386,1.2038309766174278,0.5022386000000001
0.49939352,1.1934698347271773,0.49939352
0.5008275,1.1986853583504382,0.5008275
0.5246517,1.2873876155810695,0.5246517000000002
0.527016,1.2964088162388143,0.5270160000000002
0.44939944,1.019650382064819,0.44939944000000004
0.449562,1.0201917801727785,0.44956199999999996
0.4191264,0.9212995069285125,0.41912640000000007
0.42665097,0.9452973526009787,0.42665097
0.43667966,0.9777358041084495,0.43667965999999997
0.524465,1.2866769752960276,0.524465
0.4300534,0.9562438673691519,0.4300534
0.4300534,0.9562438673691519,0.4300534
0.4305392,0.9578117135023234,0.43053920000000007
0.38848165,0.8264351116539804,0.38848165000000007
0.38618034,0.8194895255604465,0.38618034000000007
0.4471332,1.0121180043566982,0.44713320000000006
0.44787863,1.014592485396922,0.44787863
0.47344488,1.101368664790222,0.47344488
0.44266468,0.9973484374101351,0.44266468
0.45677775,1.0443723219858465,0.45677775000000004
0.44744092,1.013139120666842,0.44744091999999996
0.430702,0.9583374009918886,0.430702
0.48059368,1.1263220095938355,0.4805936800000001
0.5040211,1.210349897345204,0.5040211000000001
0.5049674,1.2138193391881353,0.5049674
0.49217808,1.167431014643422,0.49217808
0.3983341,0.8564465434041217,0.39833409999999997
0.45027485,1.0225676241030932,0.45027484999999995
0.44604543,1.0085125982158352,0.44604543
0.44695625,1.0115310619793552,0.44695625
0.49587446,1.1807280228160653,0.49587445999999996
0.3630645,0.7510297552605595,0.36306450000000007
0.40634435,0.8811828017048182,0.4063443500000001
0.45095983,1.0248532426912234,0.45095983
0.45094422,1.0248011266649537,0.45094421999999995
0.65409994,1.853186946633282,0.65409994
0.7198876,2.2166441529081617,0.7198876
0.57868654,1.5044637723124166,0.57868654
0.41082352,0.8951493624041105,0.41082352000000005
0.5349951,1.3271577276011142,0.5349951
0.55064046,1.3888578432784024,0.55064046
0.75950354,2.4723277773016443,0.75950354
0.19685082,0.3176417163066418,0.19685082000000004
0.18162127,0.28225466919803355,0.18162127
0.18170975,0.28245846163308125,0.18170974999999995
0.16916373,0.25376703189472505,0.16916373
0.16829494,0.251795355984321,0.16829493999999995
0.16829494,0.251795355984321,0.16829493999999995
0.16558623,0.24566052048434364,0.16558623
0.24844094,0.4423932456201815,0.24844094
0.28256145,0.529393735745499,0.28256144999999994
0.27145362,0.5006534267495402,0.27145362
0.24355659,0.4302431025373532,0.24355659000000002
0.23007041,0.39707361652836054,0.23007041
0.2171172,0.3657246859849115,0.21711720000000007
0.21189034,0.35321265574565325,0.21189034
0.20078024,0.3268745609294676,0.20078024
0.1992513,0.3232769873315256,0.19925129999999996
0.164074,0.24224370661972291,0.164074
0.16162695,0.2367270457129645,0.16162695
0.16794664,0.25100545187823037,0.16794663999999998
0.1943831,0.3118650994965903,0.19438309999999998
0.22503538,0.38482955683104453,0.22503537999999995
0.21558525,0.36204939615770937,0.21558525
0.24108788,0.42412999151961994,0.24108787999999998
0.24699597,0.4387910927360375,0.24699597
0.23230413,0.4025296171581403,0.23230413
0.21712527,0.3657440645555729,0.21712526999999998
0.21220687,0.35396814110113445,0.21220687
0.20405379,0.33459900591518127,0.20405379000000007
0.19630824,0.31637017423014063,0.19630823999999997
0.19630824,0.31637017423014063,0.19630823999999997
0.18918425,0.2997495856178369,0.18918425
0.19657493,0.3169950640970388,0.19657492999999998
0.19097175,0.3039069409213043,0.19097175000000005
0.18313551,0.2857452239903784,0.18313551
0.18664137,0.2938502244552654,0.18664136999999997
0.18154368,0.28207597635083065,0.18154368000000004
0.17100477,0.2579516158656892,0.17100476999999997
0.17515524,0.2674176510153256,0.17515524
0.17633864,0.27012487672567564,0.17633863999999994
0.17149083,0.2590578663249028,0.17149083000000004
0.28487778,0.5354393864214807,0.28487778
0.16932605,0.2541356247047273,0.16932604999999995
0.1605896,0.2343930153950813,0.16058959999999994
0.15275781,0.21685890673356242,0.15275780999999994
0.15394497,0.21950690096492856,0.15394497000000001
0.1500125,0.2107488092863333,0.15001249999999994
0.1499779,0.21067192080750682,0.14997789999999994
0.15361917,0.21877984565241548,0.15361916999999997
0.14208058,0.19319929762452268,0.14208057999999996
0.14211193,0.19326835780887758,0.14211192999999994
0.15204893,0.21527939983001138,0.15204893000000003
0.14918788,0.2089171339605954,0.14918788
0.15613663,0.2244046909318851,0.15613662999999994
0.14677392,0.20356478290569055,0.14677391999999995
0.13870744,0.18578258334894276,0.13870743999999996
0.14399186,0.1974139768641144,0.14399186000000003
0.1363472,0.180609296810707,0.13634719999999995
0.1388307,0.18605311850338052,0.13883070000000003
0.21166064,0.35266459255089555,0.21166064
0.17229915,0.2608989218885851,0.17229915
0.1446847,0.19894399633714616,0.14468469999999994
0.1391559,0.18676705398476207,0.13915589999999994
0.13730773,0.18271301774349166,0.13730773000000002
0.14015728,0.1889670591475896,0.14015728
0.13735475,0.18281605622157085,0.13735475000000003
0.13085455,0.16862179858252155,0.13085454999999996
0.12997395,0.16670658824505583,0.12997394999999995
0.1295967,0.16588667085940106,0.12959669999999995
0.1288594,0.16428518845239354,0.1288594
0.12684861,0.15992407685477508,0.12684860999999997
0.12788464,0.16216988789290768,0.12788463999999994
0.12676944,0.15975256304627292,0.12676943999999996
0.12732266,0.16095136612103852,0.12732265999999998
0.12608351,0.1582671804254809,0.12608351
0.12947498,0.1656221955968827,0.12947497999999996
0.12257583,0.15068849051053038,0.12257583000000001
0.23653558,0.4129061804373682,0.2365355799999999
0.35067588,0.7152819064652941,0.35067588
0.34526315,0.6998616165219391,0.34526315
0.34754047,0.7063349759491943,0.34754046999999993
0.34546182,0.7004255092954201,0.34546182
0.31137165,0.6059207877443841,0.31137165000000006
0.41951615,0.9225354769936318,0.4195161499999999
0.3666354,0.7614534809340204,0.3666354
0.44398484,1.0017005534481598,0.44398484
0.43585983,0.9750641739737781,0.43585983
0.43023413,0.956827002590113,0.43023413000000005
0.4124067,0.9001093194338524,0.41240669999999996
0.3442596,0.697015628983064,0.34425959999999994
0.2548896,0.45854861208906905,0.2548896
0.2560946,0.4615819368199746,0.2560946
0.2535016,0.455060316845002,0.25350160000000005
0.2896592,0.5479770503196052,0.28965919999999995
0.29467422,0.561212252224591,0.29467422000000004
0.27730274,0.5157359001127844,0.27730274000000005
0.27707273,0.5151406455804355,0.27707272999999993
0.27578366,0.5118078708077156,0.27578366000000004
0.26830906,0.49259166789421355,0.26830905999999993
0.26830906,0.49259166789421355,0.26830905999999993
0.25929615,0.46966356162756717,0.25929615
0.2516054,0.4503046350696195,0.25160540000000003
0.24164192,0.4255003006285714,0.24164192
0.23434018,0.40751579638916424,0.23434017999999995
0.23304303,0.40433770761562265,0.23304302999999998
0.2323518,0.40264621647418136,0.23235179999999994
0.233683,0.4059050381296874,0.23368300000000003
0.23172121,0.40110436274822425,0.23172121000000007
0.24481353,0.4333627772727317,0.24481353
0.23724152,0.41464257227969853,0.23724151999999993
0.23856978,0.4179137692683528,0.23856978
0.2888363,0.545813665117033,0.2888363
0.2036169,0.33356636999231665,0.20361690000000005
0.18644232,0.29338917142164966,0.18644232
0.18189664,0.28288898614007185,0.18189664
0.18189664,0.28288898614007185,0.18189664
0.18311156,0.28568996813566666,0.18311156
0.18110324,0.28106192799300245,0.18110324000000005
0.18314809,0.2857742483452271,0.18314808999999993
0.18118195,0.2812431084711817,0.18118194999999998
0.17714779,0.27197805455788104,0.17714778999999997
0.18509664,0.2902750016700771,0.18509663999999998
0.27563787,0.5114312931831261,0.27563787
0.64457786,1.8056528674545764,0.64457786
0.34799567,0.7076314137683607,0.3479956699999999
0.30645844,0.5926612337267669,0.30645844000000005
0.28793398,0.5434441732572153,0.28793398
0.24246086,0.4275275089435022,0.24246085999999994
0.23517947,0.40957479715940553,0.23517947
0.22063458,0.37418884965798654,0.22063457999999997
0.20384067,0.3340952075501526,0.20384067
0.21121322,0.3515974813779355,0.21121322000000003
0.18688016,0.2944034662261233,0.18688016000000002
0.2000882,0.32524539917517364,0.2000882
0.19767885,0.3195837731117275,0.1976788499999999
0.20852908,0.3452076465729633,0.20852907999999998
0.21012618,0.3490072254275756,0.21012618
0.21441029,0.3592351277601961,0.21441028999999995
0.2375859,0.41549018688849193,0.23758589999999996
0.23764686,0.41564026376972846,0.23764685999999996
0.2263735,0.3880762570652626,0.22637349999999995
0.22583315,0.38676456341297644,0.22583314999999998
0.8268636,2.9999440706328655,0.8268636
0.61163706,1.6494161631862412,0.61163706
0.31929225,0.6274833879464975,0.31929225
0.34661072,0.7036895986399511,0.34661072
0.8838887,3.59019446674094,0.8838887
0.8763323,3.5012231516372236,0.8763323
0.7044266,2.1251004252139722,0.7044266
0.37830275,0.7958951216146447,0.37830274999999997
0.61994797,1.6876981552288768,0.61994797
0.51415044,1.2478036578975662,0.5141504400000001
0.6249218,1.7109642539672876,0.6249218
0.5916285,1.5601505765785666,0.5916285
0.6843753,2.0122957630183462,0.6843753
0.6118166,1.6502354695677426,0.6118166
0.61993814,1.687652440352674,0.61993814
0.6897481,2.0419035400024312,0.6897480999999999
0.41351506,0.903589043817482,0.41351506
0.45123264,1.0257642738807409,0.45123264
0.4345363,0.9707586230774493,0.43453629999999993
0.44074228,0.9910278304798172,0.44074228
0.42282104,0.9330467128539666,0.42282104000000004
0.38278362,0.8092817557584862,0.38278362000000005
0.2750762,0.5099811540868339,0.27507619999999994
0.2743263,0.5080466738404404,0.27432629999999997
0.25805506,0.46652681957274517,0.25805505999999995
0.26843813,0.49292192797618545,0.26843813
0.25247842,0.45249277025622453,0.25247842000000004
0.2879941,0.5436019610866274,0.2879941
0.289314,0.5470692424994492,0.289314
0.33847117,0.6806786844900691,0.33847117
0.42346576,0.9351037066124508,0.42346575999999997
0.37227234,0.7780195063065214,0.37227234000000003
0.33096611,0.6596935749246174,0.33096611000000004
0.25298545,0.4537646887974212,0.25298545
0.24803613,0.4413834440114207,0.24803612999999997
0.23750213,0.4152839726402844,0.23750212999999992
0.23682557,0.41361928280320004,0.23682556999999999
0.23766069,0.4156743132909171,0.23766068999999995
0.23766069,0.4156743132909171,0.23766068999999995
0.22238131,0.3784054999842784,0.22238131
0.2197621,0.3720859855099976,0.21976210000000002
0.23231949,0.40256718649126344,0.23231949000000002
0.22284544,0.37952741807709467,0.22284544
0.24032487,0.4222443716828904,0.24032486999999997
0.21259604,0.3548973929708378,0.21259603999999993
0.22301981,0.3799490765922691,0.22301980999999999
0.23233399,0.40260265298065406,0.23233399000000005
0.23161818,0.400852557335406,0.23161818000000006
0.22327945,0.38057709832764897,0.22327945
0.29675624,0.5667327702165272,0.29675624000000006
0.36501035,0.7567031006462247,0.36501035
0.24874493,0.4431518863083438,0.24874492999999992
0.2230922,0.38012415495424734,0.2230921999999999
0.23050569,0.39813564816088265,0.23050568999999993
0.32669374,0.6478451007752731,0.32669374
0.33958855,0.6838219395077698,0.33958854999999993
0.34867394,0.7095647291377122,0.34867394
0.8045514,2.809335444607344,0.8045514
0.90348184,3.841211798325867,0.90348184
0.67427707,1.9578065910514966,0.67427707
0.8845149,3.5977482368589246,0.8845149
0.80535185,2.8158684461972148,0.80535185
0.88080746,3.553435845233029,0.88080746
0.87012964,3.4310378195975444,0.87012964
0.8760488,3.4979609577478374,0.8760488
0.6889544,2.0375020256739,0.6889544000000001
0.7915675,2.706241481977535,0.7915675
0.9123997,3.9668043465054246,0.9123997
0.90154684,3.814971582740861,0.90154684
0.90154684,3.814971582740861,0.90154684
0.90154773,3.814983573090785,0.90154773
0.83732104,3.09594296066701,0.83732104
0.6913139,2.0506152924803662,0.6913139
0.54270875,1.3573399654697313,0.5427087500000001
0.615226,1.6658578462622533,0.615226
0.42237076,0.9316113380474348,0.42237076
0.73617756,2.317855861447415,0.73617756
0.4319798,0.9624682719489649,0.4319798000000001
0.5237809,1.2840752260982875,0.5237809
0.5445659,1.364675229988552,0.5445659
0.60328364,1.6116628543243674,0.60328364
0.5741132,1.485150536318537,0.5741132
0.5982993,1.5894709732433003,0.5982993
0.6864205,2.0235145978126496,0.6864205
0.7339977,2.3040115738814,0.7339977
0.47814575,1.1177422555272851,0.47814575
0.49963784,1.1943574894527857,0.49963784000000006
0.7410203,2.3489594000706693,0.7410203
0.7830364,2.64128591892725,0.7830364
0.7042335,2.1239831744664217,0.7042335
0.5025565,1.2049920379272452,0.5025565000000001
-0.023109594,,
-0.02429185,,
0.13760588,0.18336646626907574,0.13760588
0.21245106,0.35455116233865214,0.21245105999999997
0.20962596,0.3478164010815106,0.20962596000000006
0.33725265,0.6772565383799077,0.33725265
0.32865655,0.6532798056568682,0.32865655
0.27417564,0.5076582492478283,0.27417564
0.25909054,0.4691435609425496,0.25909054000000004
0.24380428,0.4308574743390536,0.24380427999999993
0.23152062,0.4006141498268999,0.23152062
0.26676255,0.48863874451874695,0.26676255
0.23326856,0.40488990594194296,0.23326856
0.19438057,0.3118591856436511,0.19438057000000003
0.16008426,0.23325698979027173,0.16008426000000003
0.13809294,0.18443440399100966,0.13809294
0.1751467,0.26739812764681914,0.17514669999999993
0.2221508,0.37784853357524784,0.22215080000000004
0.21971397,0.37197004619917173,0.21971396999999998
0.23410317,0.4069347316699781,0.23410316999999997
0.2495443,0.44514817697789427,0.2495443
0.243138,0.4292052581049263,0.24313800000000002
0.24257232,0.4278035765352241,0.24257232
0.22870287,0.39374064540419695,0.22870286999999995
0.23103489,0.39942759353821083,0.23103489000000005
0.22821182,0.39254521139567417,0.22821182
0.22821182,0.39254521139567417,0.22821182
0.22130194,0.3757988242918593,0.22130193999999997
0.19077432,0.30344733481205155,0.19077432
0.18562368,0.291494098898626,0.18562368
0.18420035,0.28820349644948556,0.18420034999999996
0.18406805,0.28789790636784157,0.18406804999999998
0.17594863,0.2692322586202417,0.17594863
0.17864248,0.27540583125277857,0.17864248
0.16497275,0.2442736869755748,0.16497274999999995
0.16017774,0.2334670881307824,0.16017774
0.16907836,0.2535732027662569,0.16907836000000004
0.14296855,0.19515630943245274,0.14296855000000003
0.14620697,0.2023097878357089,0.14620697
0.14566375,0.20110805956914707,0.14566375000000004
0.1420758,0.1931887680834382,0.14207580000000003
0.14125259,0.19137620041449027,0.14125258999999996
0.14116403,0.19118130426602287,0.14116402999999994
0.14437374,0.1982571492076205,0.14437373999999997
0.13961802,0.1877820186066564,0.13961801999999995
0.2469539,0.4386863139393517,0.2469539
0.14460193,0.19876115127413618,0.14460192999999993
0.1427639,0.19470510806280247,0.1427639
0.14293765,0.19508817624109726,0.14293764999999997
0.14634722,0.20262017058578746,0.14634721999999994
0.14254004,0.19421167005724357,0.14254004000000003
0.14363241,0.19662065349575736,0.14363241
0.34161294,0.6895292795127722,0.34161294000000003
0.22777683,0.3914868488481139,0.22777682999999999
0.1675205,0.2500394398124995,0.16752050000000002
0.15375319,0.2190788926987943,0.15375319000000004
0.15351993,0.21855843416399204,0.15351993000000003
0.14879021,0.20803441437933243,0.14879020999999998
0.14542986,0.20059086309597085,0.14542985999999997
0.1478049,0.2058489703816914,0.14780489999999996
0.14323379,0.19574124789111327,0.14323378999999997
0.14389735,0.19720535827278482,0.14389734999999998
0.14435977,0.19822629786668874,0.14435976999999994
0.1428354,0.19486273586803207,0.1428354
0.14457662,0.19870524294589856,0.14457662
0.14047132,0.18965749542270932,0.14047132
0.14483717,0.19928085762883274,0.14483717000000002
0.14458185,0.19871679558573663,0.14458184999999996
0.14453669,0.19861704305967265,0.14453668999999997
0.14311393,0.1954768973284476,0.14311393
0.65241987,1.844717560595194,0.65241987
0.6336883,1.7526420408879468,0.6336883
0.63734686,1.7702957872364407,0.63734686
0.6446061,1.805792183889468,0.6446061
0.6658994,1.9137015630765861,0.6658994
0.6655383,1.9118222097615942,0.6655383
0.68319285,2.005838091756286,0.68319285
0.68660307,2.0245191420938897,0.68660307
0.667154,1.920244918867407,0.667154
0.7998965,2.7717608935884903,0.7998965
0.6882422,2.0335607037017787,0.6882422
0.5765322,1.495342745784522,0.5765322
0.6038949,1.6144014089980212,0.6038949
0.780939,2.625634318577038,0.780939
0.7426243,2.3593690021997156,0.7426243
0.6885507,2.035266992363557,0.6885507
0.71657574,2.196679091731619,0.71657574
0.7744274,2.5778083284671007,0.7744274
0.7603011,2.4778263424909053,0.7603011
0.28592038,0.5381665611718023,0.28592038000000003
0.2011433,0.3277297874497909,0.20114329999999997
0.6101836,1.642795823759186,0.6101836
0.61801654,1.6787359570160618,0.61801654
0.6106169,1.6447671626195053,0.6106169
0.6948849,2.070626633408579,0.6948848999999999
0.68249303,2.0020259890454057,0.68249303
0.67779523,1.9766222383312355,0.67779523
0.6457321,1.8113550039504729,0.6457321
0.6216407,1.6955858991806136,0.6216407
0.55233496,1.3956560774062725,0.55233496
0.28910905,0.5465304593607074,0.2891090499999999
0.2634497,0.4801972086023967,0.26344969999999995
0.3104329,0.6033805279263698,0.31043290000000007
0.36307782,0.7510685365701353,0.36307781999999994
0.41008526,0.8928406605056506,0.41008525999999995
0.39290288,0.8398468959649128,0.39290288
0.39952922,0.8601178026626607,0.39952921999999996
0.4420874,0.9954483146979833,0.4420874000000001
0.534727,1.3261168433656998,0.534727
0.5890526,1.5489426845568883,0.5890526
0.61549294,1.6670861716942633,0.61549294
0.6092098,1.6383725073909476,0.6092098
0.63698006,1.7685188126298343,0.63698006
0.6386646,1.7766926777727046,0.6386646
0.60691893,1.6280050468450706,0.60691893
0.62160176,1.6954040974539462,0.62160176
0.62036145,1.6896220103530444,0.62036145
0.6178329,1.677885919944909,0.6178329
0.36847043,0.7668312784100914,0.36847043000000007
0.34168267,0.6897261589762608,0.34168267
0.34512705,0.6994754103521952,0.34512705000000005
0.3289068,0.6539737702826582,0.3289068
0.26831123,0.49259721996831624,0.26831123000000007
0.26692268,0.48904767892612133,0.26692268
0.26922822,0.49494477390888003,0.26922821999999996
0.25988793,0.47116096564572457,0.25988793000000004
0.24317576,0.42929885746537394,0.2431757599999999
0.253054,0.4539367131302501,0.25305400000000006
0.2532176,0.45434732261822697,0.2532176
0.25152138,0.45009417377807726,0.25152137999999996
0.25201306,0.4513260951620768,0.25201306000000007
0.25371316,0.45559161258012326,0.25371315999999994
0.25095874,0.4486853899994025,0.25095874
0.2782709,0.5182433945505753,0.27827090000000004
0.30899,0.599482317000915,0.30899000000000004
0.56405175,1.4433062844653601,0.56405175
0.5784243,1.5033512767280506,0.5784243
0.5720602,1.4765409916891241,0.5720602
0.5732039,1.4813326855893016,0.5732039
0.7457562,2.3798518506015403,0.7457562
0.6385456,1.7761141582002464,0.6385456
0.586763,1.5390329536232346,0.586763
0.59733796,1.585218960993893,0.59733796
0.37699226,0.7919968973212006,0.37699226
0.5221798,1.277999167145031,0.5221798
0.8089913,2.8458444931159876,0.8089913
0.4884056,1.1539507956604462,0.48840560000000005
0.63513786,1.7596180134215282,0.63513786
0.66961867,1.9331620588624763,0.66961867
0.67342204,1.953260376208322,0.67342204
0.703136,2.1176450133919533,0.703136
0.71381885,2.1802102547925126,0.71381885
0.7266091,2.2577869415263296,0.7266091
0.71379304,2.1800567125175743,0.71379304
0.8161283,2.9059652091779635,0.8161283
0.8102481,2.8563012806563957,0.8102481
0.8102481,2.8563012806563957,0.8102481
0.73909515,2.3365367243355286,0.73909515
0.78518814,2.6574713348052446,0.78518814
0.7776418,2.601274334578391,0.7776418
0.5367873,1.3341297997187973,0.5367873000000001
0.4779657,1.11711264873041,0.4779657
0.50860023,1.227194653253111,0.5086002300000001
0.5766823,1.4959768915387925,0.5766823
0.5766823,1.4959768915387925,0.5766823
0.5632541,1.4400261159610124,0.5632541
0.5632541,1.4400261159610124,0.5632541
0.75684124,2.454081947411142,0.75684124
0.8370686,3.0935704617494326,0.8370686
0.8276371,3.0068890941357997,0.8276371
0.8339981,3.064936150080725,0.8339981
0.66192025,1.893088838484912,0.66192025
0.42372578,0.9359339053604179,0.42372578
0.45779115,1.0477918383014562,0.45779115
0.6300481,1.735230196145198,0.6300481
0.8272517,3.0034256890692794,0.8272517
0.82665014,2.9980317160061998,0.82665014
0.8043585,2.8077642460845396,0.8043585
0.67593604,1.9666569602928012,0.67593604
0.7868526,2.670081895055137,0.7868526
0.5003734,1.1970322808193328,0.5003734
0.79672784,2.746581274427089,0.79672784
0.6651699,1.9099066815931591,0.6651699
0.6915559,2.051965117152015,0.6915559
0.7465842,2.385302273913853,0.7465842
0.9004371,3.80007647769985,0.9004371
0.87228656,3.455165827184185,0.87228656
0.88677007,3.625190917318044,0.88677007
0.88677007,3.625190917318044,0.88677007
0.6926216,2.0579202291377947,0.6926216
0.9158576,4.017706713431437,0.9158576
0.87408525,3.4755115525829012,0.87408525
